account_id,account_name,tenant_id,health_score,health_segment,revenue,neediness_score,segment,account_level,industry,tad_score,tech_count,neediness_category
0011a00000W5mCNAAZ,stephanshomecomfortservices,894525347,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVY73AAH,newportcoastelectriccorp,1760546973,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000W8kHnAAJ,servicepros,403867268,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CNAEiQAP,allianceelectricalgroupllc,1358868148,66,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W97EUAAZ,maintenanceunlimitedheatingcooling,493531598,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000il1HkAAI,goldeagleservicesaustin,707683290,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9H31AAF,advancedpumpcompanyinc,3930785958,58,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001EH9mZQAT,henryelectriccompanyinc,1582986427,24,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000kW2EGAA0,garagedoorsmoreofthepiedmont,414359570,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000016pDClQAM,badmonkeyelectricllc,1473681324,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000016ocojQAA,bayscapelawncare,852464307,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9HUeAAN,jellisplumbingheating,561409315,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8suRAAR,cusitech,506244878,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000YBDTWAA5,cliffsplumbinganddrainsinc,912172949,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CN5InQAL,keysersmolenskyairllcdbassrefrigeration,1328007465,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001HwlAsQAJ,tandlsepticservicesllc,1865753621,60,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000be3SuAAI,dignifiedairservices,932192693,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CaBspAAF,flatlandheatingair,180197766,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000007g4snIAA,emergencyservices,2641642396,51,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000a4QABAA2,creechplumbing,782448669,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001CLl9JQAT,safeshelterenvironmental,1352228519,49,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000010CvwpQAC,eaglemountainplumbinghvacinc,567289433,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9DKDAA3,kellerheating,376523916,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001IGA3qQAH,premiumexteriorsofnorthfloridallcdbarhinoshield,2073141541,43,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yp5fCQAQ,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WVxXuAAL,lafullerandsonsllcdbajoetheplumber,3934752409,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9TM7AAN,greatplumbers,643476241,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVV0mAAH,b3refrigerationllc,1703747099,67,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000jf6BbAAI,craineheatingairconditioning,485822166,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P0000154aC7QAI,allpoolserviceandsupplyinc,757290074,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GHVcHQAX,biencompanyllc,1889894169,35,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000cDnztAAC,aladdincleaningrestoration,562704343,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000H16REAAZ,alaskanhomeservices,385536259,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000KdUNhIAN,yellowdoghomeservicesllc,3859108760,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cEPmIAAW,vintagedesignplumbing,590123495,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVuOOAA1,heavenlyaire,657922502,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000tuUF5AAM,comfortzonehomeservicesllc,672756903,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000VUksaAAD,gilescoolingheating,463551904,55,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000fLRpPAAW,hexairecomfortsolutions,435773831,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000016olPSQAY,francolandscapinginc,864838691,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000000YbiUIAS,joshsplumbingservicellc,2196285589,45,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00000xVXQVQA4,septicrooter,533432870,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cEGByAAO,mawilliamsdraincleaningplumbingheatingcooling,497485355,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000ankQaAAI,climatesmarthomesystemsinc,1554679223,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019dJnSQAU,brickstreetconstructionllc,978990505,51,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019eB8EQAU,diamondacandheatingllc,2702876949,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00000zMgjOQAS,peterspressurewashing,659173579,45,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P0000153USyQAM,talbertirrigationllc,1389599147,25,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000WVlziAAD,lmwilson,556746608,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000fJoTuAAK,romaniuk,380025739,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000017AGLcQAO,lumberjackplumbingheatingltd,901478201,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000016nfYEQAY,revampgaragedoorcompany,832127655,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9c7pAAB,starkspromechanical,428192307,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000018b1TuQAI,onewaypropertyrestorationeastside,878272039,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000mba2pAAA,sonomaoverheaddooraccesscontrol,415145365,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019d0xxQAA,straightlineroofing,4088765973,50,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000jH4gJAAS,valleyairconditioningeng,411628177,62,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000002jAHoIAM,markkellerelectricinc,2366763449,31,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001FtY0dQAF,connellyplumbingsolutionsllc,1646720661,46,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P0000154cAZQAY,elitepipemd,4114831125,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000anTxhAAE,askheatingandairconditioningllc,1099983526,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001EFzlpQAD,almcoplumbinginc,1458880419,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000sPsnLAAS,snellservicesinc,2961559445,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000RXCRUAA5,airsolutions,341698069,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkGqAAL,hhheating,360659604,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WW0RyAAL,envirotech,3725302933,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000wsfTwQAI,wilsonsrefrigerationandair,501696438,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8sbrAAB,premierheatingandair,426941326,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ankX4AAI,bowersplumbing,490568831,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000CfY7tIAF,acehandyman_northwestutah,2624046943,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P0000179x2MQAQ,arcelectricco,899061931,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9i2FAAR,jackfrostheatingandairconditioning,493554340,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000yp2fhQAA,charlottecountywaterinc,3844717717,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000HJ6JFIA1,accurateleakandlineeasttexas,3745184149,62,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg0000027w1ZIAQ,protectenvironmental_slc,3653197083,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVeJ4AAL,aweairwaterenergyinc,1063705264,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00000zh26iQAA,buzzboltelectriclimited,4310244373,51,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016EIZFQA4,7thelementheatingandcooling,903162611,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019ce7LQAQ,5280mobileiv,927198883,79,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016pno1QAA,blytonguttersheetmetal,870368445,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001543NMQAY,patternedconcretebyreyinc,769645909,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B2vqzQAB,garagesolutionsofnevadainc,2730741150,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9OoxAAF,mansfieldsalesandrepairinc,1058327715,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000e2UUgAAM,imlayplumbinginc,863089700,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cDpauAAC,arthurhagarcorporation,2274938136,58,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WVzZnAAL,bowmanheatingair,861730230,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00001CK3VmIAL,aaronspumping,4547711979,51,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019dd71QAA,jadeenergyservicesllc,1103734819,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000Jpl8PIAR,acehandyman_leucadia,3832179895,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkJwAAL,plumbtastic,907160487,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000e49ecAAA,nexsisbenfranklin,538963646,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9gZRAAZ,allamericanairllc,481639185,42,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00000zh4hJQAQ,maxwellmechanical,982719395,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000zh1e7QAA,archiejohnstone,4573913749,70,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000DPQb1IAH,fischerheating,3222764821,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8U4UAAV,crystalclearwaterpurificationinc,736442918,25,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P0000194TvOQAU,constructplumbingdesign,888389809,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B2PwSQAV,kbadrhodesenterprises,999300517,50,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg00000CJpkzIAD,digisecuritysystemsllc,4153602837,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9YErAAN,rheelectric,905035811,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8nYUAAZ,northbayairsystemsinc,1469875237,58,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000fLQaHAAW,astroheatingcoolingllc,867227694,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000m7yyuAAA,etrairconditioningheating,411192964,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00001BwiQIIAZ,beagleservicesincsouthatlantic,4477100571,51,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CLCTCQA5,hammerelectricalcontractingllc,3675190166,62,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000VUlVMAA1,plumbpro,518238891,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001FRT4NQAX,rooterjohnco,1547238053,31,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000WUpVrAAL,deltaheatingcoolinginc,672229051,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019fKV7QAM,fusehvacrefrigerationelectrical,1055294116,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001CMEnyQAH,stongeseptic,1107091619,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000hEuIJAA0,industrialtechnicalservices,934587683,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000Ffp4UAAR,mendelplumbingheating,220931354,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000cXw8BIAS,wimberleyroofingllc,4272808213,70,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000IYJkIIAX,climateplusptyltd,4259338773,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000cXpluIAC,rieglemetalsllc,4142619162,69,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000012o6ZxQAI,culliganmidatlantic,656084657,99,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B3OwlQAF,andyssprinkler_houston,1646560302,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUlR4AAL,ontariorefrigerationserviceinc,2602052899,61,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojx9gAAA,benjaminfranklinbillingsmt,493559070,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000fKdcAAAS,safarihomeservices,746264643,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000I0BiiIAF,airtimecooling,3700535573,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000012pEqDQAU,advancecaseparts4,681635626,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000000x3c4IAA,radnor_davidsroofing,4060172185,59,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000011HVNRQA4,familyhvac,630864735,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000fLdukAAC,generalairconditioningandplumbing,735889858,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000La6RPAAZ,malcolmplumbingmechanical,345749891,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000swJziAAE,bluebearplumbing,764958246,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000005JbU1IAK,anchorelectricoffloridaincorporated,2641291295,52,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000011HJmZQAW,csmechanical,824212027,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000011HmBNQA0,industrialdoorcompany,3964305045,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000010sQuKQAU,samedayheatingairconditioning,600724650,98,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019fDm1QAE,dileoacrefrigerationllc,1110325541,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000016EZvcQAG,yeagerpools,783867174,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000014sWIkQAM,aqualawninc,1035443107,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B5BEsQAN,hightempairconditioning,1045867043,58,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000CYkAoAAL,comfortairservice,362658709,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016meiTQAQ,bucksworthservicesllc,880236200,42,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001B5ZPzQAN,deochoaheatingandconditioning,1043272870,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000m64enIAA,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001E5Dv3QAF,ceilingcentre,1521237286,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000e4A0FAAU,estesgreenville,874959395,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8sz4AAB,high5plumbing,355786157,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000002rSElIAM,summitair,2429372821,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W5m9FAAR,bluestreamservices,352664844,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019dBDHQA2,pureplumbingplanotx,938198563,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9UGzAAN,alltradeslasvegas,1836792344,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cEMa9AAG,sdac,877793216,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUk3aAAD,next48co,1449147043,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W97o4AAB,massingillexpertservices,1011345959,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B52MPQAZ,platinumfullserviceplumbing,1040757796,22,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000VUlENAA1,longelectricandairconditioning,436175023,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001FRW8eQAH,sertecllc1,1551477157,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001EGhukQAD,elementhomeservicesdurango,1584198575,79,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000bLlHbAAK,perfectionheatingacco,860515892,62,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000014yKEKQA2,perfectemp,854737841,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000HJEKrIAP,rlcplumbingllc2,4243492759,53,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019fKeJQAU,cavecreekseptic,1315919273,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000012wcUoIAI,marmothomecomfort,4333923221,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kndL6AAI,actiongaragedoorinc,1035842344,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000koxRSAAY,tempriteclimatesolutions,409061643,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojxRkAAI,ziebelldoorcompanyllc,4043800226,54,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000L7GNlIAN,poseidonsolutionsllc,4057690901,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000hEekAAAS,celcoconstructionservicesincorporated,3304269212,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001FsfmiQAB,primeheatingandcoolingllc,1811059479,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000WVqkZAAT,advancedheatingandcoolingservicesinc,885874467,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001E5HgUQAV,davisfordheatingairconditioning,1414925991,55,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000cDoaiAAC,allyairconditioningllc,1371296803,32,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000012ocZnQAI,giannielectricalservice,703380557,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B5NRQQA3,plumbifyllc,1107740966,45,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000cDq79AAC,bahrspropanegasacinc,749312813,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kDEooAAG,1stamericanplumbingheatingandair,402473475,63,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000005hfqbIAA,allfixelectricandplumbingllc,4003964309,58,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001CNIvsQAH,otterplumbingllcdbaotterplumbing,1651246230,59,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001HwlEVQAZ,berrettpestcontrolservicesincdba,1871956246,38,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000jH4WBAA0,hopewellheatingairconditioning,613006255,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojzufAAA,uprightgaragedoorservicesinc,2644524827,57,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000GzrkXIAR,alpinehvacserviceinc,3985167257,42,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000016MREJQA4,allclimateservicesllc,1947084821,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000019e1fvQAA,dallasheatingandairconditioning,965236773,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000ojMlqAAE,mcgoldrickplumbing,506771246,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000anDzdAAE,donohuehalversoninc,4454247962,34,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000zMnsjQAC,titanairsolutionsllc,1554679210,69,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000kndNXAAY,baileysgaragedoorsmoreinc,423446789,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVbK0AAL,creeksair,3584410901,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kpZktAAE,ottohc,4116798616,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8rOIAAZ,hushair,370469527,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kn4eAAAQ,proservicemechanicalltd,2885595676,56,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000ok2ehAAA,doorservprollc,966596131,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
